File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
5896420c-7a2a-412d-a102-34513a07ac19	TCGA-B5-A5OD-01A-21-A45J-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A5OD	TCGA-B5-A5OD-01A	Primary Tumor
afd96f9d-ab2c-46ea-a25a-798745988160	TCGA-BG-A221-01A-11-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BG-A221	TCGA-BG-A221-01A	Primary Tumor
9d4f9c1c-194e-4333-863d-ee461d45b8c8	TCGA-B5-A0K3-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A0K3	TCGA-B5-A0K3-01A	Primary Tumor
123e81e2-74fb-421c-9724-fe428274cea5	TCGA-EO-A1Y7-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EO-A1Y7	TCGA-EO-A1Y7-01A	Primary Tumor
6231dc41-96e0-4237-83db-cec99196aaa5	TCGA-D1-A17S-01A-21-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A17S	TCGA-D1-A17S-01A	Primary Tumor
970dc46c-f60c-4f94-af00-2b5126cc5703	TCGA-A5-A0GR-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-A5-A0GR	TCGA-A5-A0GR-01A	Primary Tumor
fccc1193-fd91-4984-8214-22338b8ad089	TCGA-AX-A3FX-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A3FX	TCGA-AX-A3FX-01A	Primary Tumor
4f67e544-03d6-4f4c-be6d-d4de79087a97	TCGA-DF-A2KV-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DF-A2KV	TCGA-DF-A2KV-01A	Primary Tumor
736b0331-4365-40e4-8b3c-18753da54c83	TCGA-AX-A2HA-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A2HA	TCGA-AX-A2HA-01A	Primary Tumor
65faf5d6-8056-4556-8a95-78b84802a850	TCGA-B5-A0K4-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A0K4	TCGA-B5-A0K4-01A	Primary Tumor
36551782-0912-451c-baed-a805c257dadd	TCGA-B5-A11S-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A11S	TCGA-B5-A11S-01A	Primary Tumor
599d1473-0bf7-4163-bac6-eaddd9092dde	TCGA-BG-A0M3-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BG-A0M3	TCGA-BG-A0M3-01A	Primary Tumor
55872dfe-eba5-4ac2-92cb-847f5510459c	TCGA-A5-A0R6-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-A5-A0R6	TCGA-A5-A0R6-01A	Primary Tumor
63107c99-c9f2-4334-8288-bdc641e0c3e7	TCGA-AP-A1DH-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AP-A1DH	TCGA-AP-A1DH-01A	Primary Tumor
aab05756-053b-42ee-977f-90113bc2e2f2	TCGA-AP-A05J-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AP-A05J	TCGA-AP-A05J-01A	Primary Tumor
e6b71c22-95e0-4712-bbab-2cd52f42ad70	TCGA-EY-A210-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A210	TCGA-EY-A210-01A	Primary Tumor
2cfbc6a7-f4e2-4558-846b-873d8587ad9d	TCGA-AX-A05Y-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A05Y	TCGA-AX-A05Y-01A	Primary Tumor
ead593ca-346f-488e-978e-603050aafbe7	TCGA-AX-A062-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A062	TCGA-AX-A062-01A	Primary Tumor
0482e041-7508-464d-85a6-d0ed4f2fc2c7	TCGA-B5-A0JT-01A-11-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A0JT	TCGA-B5-A0JT-01A	Primary Tumor
2dd35df4-aca4-492d-aae5-82561ece2f68	TCGA-BG-A0MT-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BG-A0MT	TCGA-BG-A0MT-01A	Primary Tumor
a1e0f879-79e8-4d3b-98b4-ec8d97f5a39b	TCGA-B5-A11V-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A11V	TCGA-B5-A11V-01A	Primary Tumor
917dd736-8f5e-44dd-a472-7fa0edef453e	TCGA-EY-A549-01A-21-A45J-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A549	TCGA-EY-A549-01A	Primary Tumor
51564f9c-6eb7-493b-9021-8d5b6f43adf9	TCGA-D1-A103-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A103	TCGA-D1-A103-01A	Primary Tumor
79ac742d-e928-4f43-a69f-5a81d545318f	TCGA-EO-A3L0-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EO-A3L0	TCGA-EO-A3L0-01A	Primary Tumor
f7976871-b06c-4e07-a520-5e70f8517ffd	TCGA-KP-A3VZ-01A-21-A240-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-KP-A3VZ	TCGA-KP-A3VZ-01A	Primary Tumor
74c42eb5-b32c-46d4-861d-71ce07280deb	TCGA-EY-A212-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A212	TCGA-EY-A212-01A	Primary Tumor
57b9433a-7e99-4d26-88e3-61a52ac475de	TCGA-D1-A17U-01A-11-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A17U	TCGA-D1-A17U-01A	Primary Tumor
920a1e86-af9e-46b5-a96f-bc30f7fdc6b2	TCGA-EY-A548-01A-21-A45J-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A548	TCGA-EY-A548-01A	Primary Tumor
a7df1236-6355-40c4-b9cc-0444e6d384b0	TCGA-D1-A17M-01A-11-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A17M	TCGA-D1-A17M-01A	Primary Tumor
bccda255-bec5-482b-a337-df4b1f684cef	TCGA-D1-A2G6-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A2G6	TCGA-D1-A2G6-01A	Primary Tumor
3e75488b-951c-4efb-a139-6e867e518baa	TCGA-D1-A162-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A162	TCGA-D1-A162-01A	Primary Tumor
0e3d5cbe-7e16-4350-aa57-9b80c7989bd9	TCGA-AX-A0J0-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A0J0	TCGA-AX-A0J0-01A	Primary Tumor
a979ed1a-c8d5-4041-ab08-fb13cbd9d20d	TCGA-A5-A2K7-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-A5-A2K7	TCGA-A5-A2K7-01A	Primary Tumor
3e7b126f-9ed7-483c-93c3-244b2827014e	TCGA-D1-A15W-01A-21-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A15W	TCGA-D1-A15W-01A	Primary Tumor
d7fde855-553d-4443-a722-4950b39a4177	TCGA-DI-A1BY-01A-31-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DI-A1BY	TCGA-DI-A1BY-01A	Primary Tumor
60e30d55-1fd6-4da5-a97f-3d04b65f93d8	TCGA-FI-A2EU-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-FI-A2EU	TCGA-FI-A2EU-01A	Primary Tumor
c5e0385a-8988-4fbc-be47-2da5b5a46240	TCGA-PG-A916-01A-21-A45J-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-PG-A916	TCGA-PG-A916-01A	Primary Tumor
81d48201-a45c-4b58-b4be-3136f0192bea	TCGA-D1-A0ZP-01A-11-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A0ZP	TCGA-D1-A0ZP-01A	Primary Tumor
e4b70c76-478d-4218-a516-d920fda70ce8	TCGA-B5-A0K0-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A0K0	TCGA-B5-A0K0-01A	Primary Tumor
39069101-36ca-4512-8c00-b12d73ec55c0	TCGA-FI-A2CY-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-FI-A2CY	TCGA-FI-A2CY-01A	Primary Tumor
5eaab3a6-2a32-4f10-8384-4cf83c4eb5a6	TCGA-A5-A1OK-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-A5-A1OK	TCGA-A5-A1OK-01A	Primary Tumor
6b80ba6d-c58b-497c-8626-46c7bf103814	TCGA-EO-A22R-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EO-A22R	TCGA-EO-A22R-01A	Primary Tumor
37b267f8-dfcb-4455-b566-f126fb79191c	TCGA-AJ-A23O-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AJ-A23O	TCGA-AJ-A23O-01A	Primary Tumor
8c564a77-dfe2-457f-9476-63cbf9a287ca	TCGA-EY-A214-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A214	TCGA-EY-A214-01A	Primary Tumor
95d388a1-ec7e-4150-9477-a98cc37c0eea	TCGA-BG-A220-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BG-A220	TCGA-BG-A220-01A	Primary Tumor
e8496ec1-631c-40f4-805d-bbf7722ef288	TCGA-BS-A0TD-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BS-A0TD	TCGA-BS-A0TD-01A	Primary Tumor
c187b7a9-3705-4812-9079-7ad3ce8f1b8e	TCGA-AX-A2HH-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A2HH	TCGA-AX-A2HH-01A	Primary Tumor
8937d012-81d5-4650-a1e0-7d3d231e6ecb	TCGA-D1-A16D-01A-21-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A16D	TCGA-D1-A16D-01A	Primary Tumor
1e15ca62-67b5-4d60-a472-3c3217423df2	TCGA-D1-A2G7-01A-12-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A2G7	TCGA-D1-A2G7-01A	Primary Tumor
ec97c4de-454e-408c-b6d4-c7fa82721946	TCGA-D1-A3DG-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A3DG	TCGA-D1-A3DG-01A	Primary Tumor
735e8475-87a7-4d45-8965-74af83da6fc9	TCGA-AJ-A3TW-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AJ-A3TW	TCGA-AJ-A3TW-01A	Primary Tumor
bd19689e-48bb-4079-9441-f17e8f70e4dd	TCGA-KP-A3W1-01A-21-A240-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-KP-A3W1	TCGA-KP-A3W1-01A	Primary Tumor
5a0a2341-dca8-44de-87cc-44765c3d45ab	TCGA-AP-A0LN-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AP-A0LN	TCGA-AP-A0LN-01A	Primary Tumor
ee1627aa-37d4-4edb-abcb-9403c27dfd45	TCGA-DI-A0WH-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DI-A0WH	TCGA-DI-A0WH-01A	Primary Tumor
7e77e17d-d2cd-487a-a9d4-d20485e88ee0	TCGA-B5-A11I-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A11I	TCGA-B5-A11I-01A	Primary Tumor
b39d3c49-a96e-4d13-a64f-7f550e7d03e7	TCGA-BK-A13B-01A-41-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BK-A13B	TCGA-BK-A13B-01A	Primary Tumor
cac70d91-57a7-45c8-9b5b-7cb7795e6d5a	TCGA-A5-A0R8-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-A5-A0R8	TCGA-A5-A0R8-01A	Primary Tumor
793d5244-5bfa-4461-a2e8-819841d93ae7	TCGA-D1-A176-01A-21-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A176	TCGA-D1-A176-01A	Primary Tumor
8f50ccfe-4807-4c6b-af54-d17c18dcbfb9	TCGA-AJ-A3OJ-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AJ-A3OJ	TCGA-AJ-A3OJ-01A	Primary Tumor
f4d3213c-0271-4346-90c6-2046eb374a9e	TCGA-D1-A16N-01A-21-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A16N	TCGA-D1-A16N-01A	Primary Tumor
30095954-2404-42f9-8b4b-8460cb0b6ded	TCGA-B5-A0JZ-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A0JZ	TCGA-B5-A0JZ-01A	Primary Tumor
5cb80663-41fa-42b9-ae7f-cf9ed1bf194f	TCGA-EO-A22T-01A-11-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EO-A22T	TCGA-EO-A22T-01A	Primary Tumor
b21845d7-eefb-4210-bedc-a6495fdc828f	TCGA-AX-A05Z-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A05Z	TCGA-AX-A05Z-01A	Primary Tumor
088e0954-5949-4908-8f90-03af27c50885	TCGA-BG-A2AE-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BG-A2AE	TCGA-BG-A2AE-01A	Primary Tumor
71820a4e-b05d-4015-b199-d774e3815cf4	TCGA-D1-A1O8-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A1O8	TCGA-D1-A1O8-01A	Primary Tumor
9c580e80-85b9-4331-aa89-3ef83d34874f	TCGA-D1-A16R-01A-21-A164-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-D1-A16R	TCGA-D1-A16R-01A	Primary Tumor
148bd98f-8070-4fe6-b6ad-8f6928a12902	TCGA-EO-A22Y-01A-21-A18R-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EO-A22Y	TCGA-EO-A22Y-01A	Primary Tumor
07d4f625-e2d0-407d-ba48-1dc93fa484d7	TCGA-DI-A2QU-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DI-A2QU	TCGA-DI-A2QU-01A	Primary Tumor
44c1a8d6-aa14-4f5c-95ae-8b83b39a2d82	TCGA-AX-A0J1-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AX-A0J1	TCGA-AX-A0J1-01A	Primary Tumor
cfdd1fdd-75e3-4d0b-bfd5-cbb48f60b099	TCGA-BS-A0VI-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BS-A0VI	TCGA-BS-A0VI-01A	Primary Tumor
afc606e2-e459-4193-a4a6-939b1bea3b73	TCGA-AJ-A3BD-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AJ-A3BD	TCGA-AJ-A3BD-01A	Primary Tumor
2a2e83ad-3b7b-4caa-b494-7c6198bcd3ed	TCGA-DI-A1NN-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DI-A1NN	TCGA-DI-A1NN-01A	Primary Tumor
2feae765-c1d1-46fd-9423-d7249dfa8751	TCGA-EY-A1GK-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A1GK	TCGA-EY-A1GK-01A	Primary Tumor
23ac9d2e-8355-434f-bf03-61d20997d0e4	TCGA-B5-A0K1-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A0K1	TCGA-B5-A0K1-01A	Primary Tumor
e1ad8e5a-1f31-4bcc-be37-bc7f59ccae13	TCGA-EY-A1GO-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A1GO	TCGA-EY-A1GO-01A	Primary Tumor
0fcc2068-dda2-4373-b1c8-15611c4169ef	TCGA-DI-A2QY-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DI-A2QY	TCGA-DI-A2QY-01A	Primary Tumor
bf1588c8-de76-4d79-999f-1ab7cca7516a	TCGA-EY-A3QX-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-EY-A3QX	TCGA-EY-A3QX-01A	Primary Tumor
6f1d0e5d-e1d5-4aa0-a6e8-931cc2a11064	TCGA-A5-A0GG-01A-21-A163-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-A5-A0GG	TCGA-A5-A0GG-01A	Primary Tumor
19ad92c9-82e3-47c6-95b2-6584006f0605	TCGA-DI-A1NO-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-DI-A1NO	TCGA-DI-A1NO-01A	Primary Tumor
8504f13d-7263-4ce8-94b0-49eaa14035ca	TCGA-AP-A1DM-01A-11-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-AP-A1DM	TCGA-AP-A1DM-01A	Primary Tumor
c044226f-ed0c-4120-a9e1-20eeb95b3c39	TCGA-B5-A3FB-01A-21-A23Z-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-B5-A3FB	TCGA-B5-A3FB-01A	Primary Tumor
7dfb94a9-63c2-48b1-ad0c-be10a43ccb99	TCGA-BK-A0C9-01A-21-A162-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-BK-A0C9	TCGA-BK-A0C9-01A	Primary Tumor
18f6ff6c-4478-498c-b8a6-fcd13d110aca	TCGA-FI-A2EW-01A-21-A18Q-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-UCEC	TCGA-FI-A2EW	TCGA-FI-A2EW-01A	Primary Tumor
2711d71a-ded6-4561-80c2-2053a167e907	TCGA-EL-A3CT-01A-21-A21N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EL-A3CT	TCGA-EL-A3CT-01A	Primary Tumor
6e16678f-557d-4b7b-93fa-a0c7032f340c	TCGA-FY-A40L-01A-21-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-FY-A40L	TCGA-FY-A40L-01A	Primary Tumor
945f8f6a-1538-4718-b26a-3a6d47576a3a	TCGA-EM-A2CN-01A-21-A21M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EM-A2CN	TCGA-EM-A2CN-01A	Primary Tumor
5cd1fa12-df82-43c0-b2bb-28d496d56f5d	TCGA-BJ-A3PU-01A-21-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-BJ-A3PU	TCGA-BJ-A3PU-01A	Primary Tumor
288de3ab-144d-4f01-80b8-46553660d219	TCGA-EM-A1CU-01A-21-A21M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EM-A1CU	TCGA-EM-A1CU-01A	Primary Tumor
785dd7d4-2a72-436b-90b0-adceef0ee5fd	TCGA-EL-A3GQ-01A-21-A21L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EL-A3GQ	TCGA-EL-A3GQ-01A	Primary Tumor
47fb90d6-3b5f-41de-a923-4312efe9815e	TCGA-DE-A4MB-01A-21-A302-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-DE-A4MB	TCGA-DE-A4MB-01A	Primary Tumor
4f84ec73-f8c8-4e64-8f3d-a8f402f64f66	TCGA-EL-A4JW-01A-21-A302-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EL-A4JW	TCGA-EL-A4JW-01A	Primary Tumor
421dbbdd-6c32-4a51-9a46-79737ba190b7	TCGA-EM-A1YA-01A-21-A21M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EM-A1YA	TCGA-EM-A1YA-01A	Primary Tumor
354d3103-5176-44bc-82bd-6879a7a3a698	TCGA-BJ-A28R-01A-21-A21L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-BJ-A28R	TCGA-BJ-A28R-01A	Primary Tumor
8c56fd1a-5d70-4424-8104-5a42f1b3520b	TCGA-J8-A42S-01A-21-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-J8-A42S	TCGA-J8-A42S-01A	Primary Tumor
93ba15e7-0348-44dd-af07-08540cee9dce	TCGA-FY-A3ON-01A-22-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-FY-A3ON	TCGA-FY-A3ON-01A	Primary Tumor
4af3677b-3b83-4ec1-a34a-e13839614d5b	TCGA-ET-A2MZ-01A-21-A21M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-ET-A2MZ	TCGA-ET-A2MZ-01A	Primary Tumor
f348a242-8e52-4fb4-b6c3-c423969ab499	TCGA-BJ-A28S-01A-21-A21L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-BJ-A28S	TCGA-BJ-A28S-01A	Primary Tumor
d00f8361-0bd6-4c54-bcc4-48dd3782db73	TCGA-FY-A3WA-01A-21-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-FY-A3WA	TCGA-FY-A3WA-01A	Primary Tumor
cecd6c05-e9e9-44d7-abc7-2e424b3d6c43	TCGA-ET-A3DS-01A-21-A21N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-ET-A3DS	TCGA-ET-A3DS-01A	Primary Tumor
083c1142-3f8f-4083-9b42-fd3f65564744	TCGA-EM-A3AN-01A-21-A21N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EM-A3AN	TCGA-EM-A3AN-01A	Primary Tumor
8539678c-78db-493f-a2de-aacecbcf1ef8	TCGA-E3-A3E3-01A-21-A21N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-E3-A3E3	TCGA-E3-A3E3-01A	Primary Tumor
571bd577-257c-4ef4-bfd2-0a03b86636a2	TCGA-EL-A3H5-01A-21-A21L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-EL-A3H5	TCGA-EL-A3H5-01A	Primary Tumor
cb0835c6-f88d-4123-87a2-4f8b633f1380	TCGA-BJ-A0ZA-01A-21-A21L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-BJ-A0ZA	TCGA-BJ-A0ZA-01A	Primary Tumor
2aac3b8a-1035-4b0f-89ab-f37338dd8b12	TCGA-FY-A3TY-01A-21-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-FY-A3TY	TCGA-FY-A3TY-01A	Primary Tumor
39019530-098e-41f4-95f4-c19eba2d7aca	TCGA-FY-A3ON-01A-21-A21L-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-FY-A3ON	TCGA-FY-A3ON-01A	Primary Tumor
2582c7b9-9640-4b75-878a-36796edf6356	TCGA-IM-A41Y-01A-21-A302-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-IM-A41Y	TCGA-IM-A41Y-01A	Primary Tumor
cc7ee1b6-d5a3-4fd4-bd17-d6c5c405a3c0	TCGA-E3-A3DZ-01A-21-A21N-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-E3-A3DZ	TCGA-E3-A3DZ-01A	Primary Tumor
9c9ee49d-b992-4a3c-a6aa-d74c782b047e	TCGA-FY-A3I5-01B-21-A301-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-FY-A3I5	TCGA-FY-A3I5-01B	Primary Tumor
ecf2cd5e-39ae-4e55-8082-7c667ea20ecb	TCGA-DJ-A2PV-01A-21-A21M-20_RPPA_data.tsv	Proteome Profiling	Protein Expression Quantification	TCGA-THCA	TCGA-DJ-A2PV	TCGA-DJ-A2PV-01A	Primary Tumor
